Valor nulo: -9999.9												
Fecha (GMT)	Altura Signif. del Oleaje(m)	Periodo Medio(s)	Periodo de Pico(s)	Direcc. Media de Proced.(0=N,90=E)	Mar de viento:  Altura signif. Espectral(m)	Mar de viento: Direcc. Media de Proced.(0=N,90=E)	Mar de fondo 1:  Altura signif. Espectral(m)	Mar de fondo 1:  Periodo Medio Espectral(s)	Mar de fondo 1: Direcc. Media de Proced.(0=N,90=E)	Mar de fondo 2:  Altura signif. Espectral(m)	Mar de fondo 2:  Periodo Medio Espectral(s)	Mar de fondo 2: Direcc. Media de Proced.(0=N,90=E)
2024 03 12 01	1.76	7.41	12.11	316	0.03	226	1.33	8.82	319	0.99	6.61	296
2024 03 12 02	1.73	7.4	12.11	315	0.03	230	1.3	8.83	319	0.99	6.59	296
2024 03 12 03	1.69	7.42	12.11	315	0.03	209	1.59	7.77	310	0.54	5.88	358
2024 03 12 04	1.64	7.43	12.11	315	0.03	205	1.55	7.79	310	0.52	5.9	358
2024 03 12 05	1.59	7.4	12.11	315	0.04	208	1.25	9.04	317	0.85	6.22	296
2024 03 12 06	1.55	7.36	12.11	314	0.04	203	1.21	9.06	317	0.83	6.16	296
2024 03 12 07	1.5	7.34	12.11	314	0.0	180	1.17	9.06	317	0.81	6.1	296
2024 03 12 08	1.45	7.34	12.11	314	0.0	180	1.14	9.05	317	0.79	6.06	296
2024 03 12 09	1.4	7.34	12.11	314	0.0	180	1.1	8.92	317	0.77	5.94	296
2024 03 12 10	1.35	7.34	12.11	314	0.01	55	1.06	8.89	317	0.74	6.02	296
2024 03 12 11	1.31	7.35	12.11	314	0.0	180	1.03	8.85	317	0.72	6.06	296
2024 03 12 12	1.28	7.33	12.11	313	0.03	63	1.23	7.56	310	0.34	5.83	358
2024 03 12 13	1.25	7.24	12.11	313	0.05	61	0.91	6.34	306	0.91	13.02	315
2024 03 12 14	1.23	6.6	11.01	313	0.12	63	1.19	7.57	310	0.31	5.73	358
2024 03 12 15	1.26	4.85	11.01	315	0.32	57	0.99	8.79	316	0.64	6.06	295
2024 03 12 16	1.29	4.99	11.01	318	0.41	63	0.99	8.84	316	0.64	6.17	296
2024 03 12 17	1.33	4.92	11.01	320	0.48	68	1.0	8.76	315	0.64	6.41	296
2024 03 12 18	1.34	5.14	11.01	320	0.35	75	1.21	8.09	310	0.23	5.56	357
2024 03 12 19	1.34	5.55	11.01	319	0.18	83	1.0	9.31	317	0.72	7.03	296
2024 03 12 20	1.36	5.98	11.01	317	0.1	87	1.03	9.52	317	0.73	7.15	296
2024 03 12 21	1.38	6.37	11.01	316	0.0	180	1.3	8.66	310	0.42	2.81	54
2024 03 12 22	1.4	6.73	11.01	315	0.0	180	1.33	8.83	310	0.41	2.92	55
2024 03 12 23	1.43	7.08	11.01	314	0.0	180	1.37	8.98	310	0.34	2.82	60
2024 03 13 00	1.45	7.46	11.01	313	0.0	180	1.4	9.1	309	0.32	2.88	60
2024 03 13 01	1.46	7.76	11.01	312	0.0	180	1.42	9.19	309	0.33	3.22	61
2024 03 13 02	1.47	7.97	11.01	311	0.0	180	1.43	9.24	309	0.31	3.29	62
2024 03 13 03	1.47	8.12	11.01	311	0.0	180	1.43	9.28	308	0.27	3.23	64
2024 03 13 04	1.46	8.24	11.01	310	0.0	180	1.43	9.31	308	0.27	3.34	64
2024 03 13 05	1.44	8.34	11.01	309	0.0	180	1.41	9.33	308	0.25	3.3	64
2024 03 13 06	1.42	8.43	11.01	309	0.0	180	1.39	9.35	307	0.23	3.24	64
2024 03 13 07	1.39	8.5	11.01	308	0.0	180	1.37	9.38	307	0.22	3.1	66
2024 03 13 08	1.37	8.55	11.01	308	0.0	180	1.35	9.43	307	0.2	2.97	65
2024 03 13 09	1.35	8.55	11.01	309	0.0	180	1.32	9.48	307	0.25	3.45	66
2024 03 13 10	1.33	8.53	12.11	309	0.0	180	1.23	9.27	304	0.41	13.9	332
2024 03 13 11	1.31	8.5	12.11	310	0.0	180	1.2	9.34	304	0.41	13.88	332
2024 03 13 12	1.29	8.52	12.11	311	0.0	180	1.18	9.41	304	0.41	13.85	332
2024 03 13 13	1.27	8.5	12.11	311	0.04	50	1.16	9.5	304	0.41	13.82	332
2024 03 13 14	1.25	8.24	12.11	311	0.08	55	1.14	9.59	304	0.4	13.79	332
2024 03 13 15	1.23	8.02	12.11	311	0.09	59	1.12	9.69	304	0.4	13.76	332
2024 03 13 16	1.21	8.27	12.11	310	0.06	67	1.1	9.79	304	0.39	13.74	332
2024 03 13 17	1.19	8.61	12.11	310	0.04	81	1.15	10.16	307	0.28	3.91	69
2024 03 13 18	1.17	8.79	12.11	310	0.02	85	1.13	10.24	307	0.28	3.92	70
2024 03 13 19	1.15	8.85	12.11	311	0.0	180	1.11	10.32	307	0.28	3.99	70
2024 03 13 20	1.14	8.85	12.11	311	0.0	180	1.1	10.39	307	0.28	4.04	70
2024 03 13 21	1.12	8.84	12.11	311	0.0	180	1.08	10.46	307	0.26	3.91	70
2024 03 13 22	1.11	8.84	12.11	312	0.0	180	1.06	10.52	307	0.27	3.98	70
2024 03 13 23	1.09	8.84	12.11	312	0.0	180	1.04	10.59	307	0.3	4.52	69
2024 03 14 00	1.07	8.77	12.11	312	0.01	271	1.02	10.61	307	0.3	4.56	69
2024 03 14 01	1.06	7.81	12.11	312	0.0	180	1.0	10.69	307	0.3	4.57	69
2024 03 14 02	1.05	7.09	12.11	312	0.0	180	0.98	10.91	307	0.31	4.68	68
2024 03 14 03	1.03	7.15	12.11	311	0.0	180	0.96	10.92	307	0.3	4.62	68
2024 03 14 04	1.01	7.57	12.11	312	0.0	180	0.95	10.91	307	0.29	4.56	68
2024 03 14 05	0.98	7.96	12.11	312	0.0	180	0.93	10.87	307	0.27	4.48	67
2024 03 14 06	0.95	8.23	12.11	312	0.0	180	0.8	11.57	313	0.43	8.99	290
2024 03 14 07	0.93	8.36	12.11	312	0.0	180	0.89	10.76	308	0.25	4.29	67
2024 03 14 08	0.9	8.41	12.11	312	0.0	180	0.86	10.7	308	0.24	4.18	66
2024 03 14 09	0.87	8.4	12.11	312	0.0	180	0.83	10.64	308	0.23	4.05	66
2024 03 14 10	0.84	8.35	12.11	311	0.0	180	0.81	10.46	308	0.22	3.95	65
2024 03 14 11	0.84	8.1	11.01	310	0.0	180	0.81	10.37	307	0.21	3.87	65
2024 03 14 12	0.87	7.66	11.01	308	0.0	180	0.83	9.86	305	0.2	3.81	64
2024 03 14 13	0.9	6.54	11.01	305	0.0	180	0.86	9.36	303	0.2	3.79	64
2024 03 14 14	0.94	5.4	11.01	303	0.0	180	0.86	9.02	302	0.19	3.82	63
2024 03 14 15	1.0	4.65	11.01	300	0.31	263	0.82	9.55	303	0.43	3.54	297
2024 03 14 16	1.08	4.62	11.01	299	0.26	260	0.77	9.97	303	0.68	4.04	294
2024 03 14 17	1.06	4.82	11.01	298	0.14	271	0.74	10.09	304	0.72	3.97	290
2024 03 14 18	1.04	4.93	11.01	298	0.0	180	0.71	10.24	304	0.66	3.55	286
2024 03 14 19	1.01	5.14	11.01	298	0.0	180	0.73	10.14	303	0.68	3.82	289
2024 03 14 20	1.0	5.39	11.01	298	0.0	180	0.78	9.72	301	0.59	3.66	289
2024 03 14 21	1.0	5.53	11.01	298	0.0	180	0.62	7.73	291	0.62	11.44	309
2024 03 14 22	0.99	5.51	11.01	299	0.0	180	0.72	10.11	304	0.66	4.12	290
2024 03 14 23	0.96	5.4	11.01	300	0.0	180	0.95	5.46	299	0.1	4.06	54
2024 03 15 00	0.92	5.58	11.01	302	0.0	180	0.71	10.02	304	0.56	3.91	295
2024 03 15 01	0.87	5.73	11.01	304	0.0	180	0.69	10.14	306	0.52	3.97	296
2024 03 15 02	0.85	5.78	11.01	305	0.0	180	0.67	10.2	308	0.5	3.94	297
2024 03 15 03	0.84	5.7	11.01	306	0.0	180	0.64	10.03	306	0.19	12.67	339
2024 03 15 04	0.86	5.42	11.01	307	0.0	180	0.63	9.96	307	0.2	12.6	339
2024 03 15 05	0.89	5.0	11.01	307	0.0	180	0.61	10.1	309	0.2	12.52	339
2024 03 15 06	0.89	4.95	10.01	307	0.0	180	0.55	9.86	306	0.24	11.26	329
2024 03 15 07	0.88	5.08	10.01	307	0.0	180	0.54	9.79	307	0.24	11.24	329
2024 03 15 08	0.91	5.37	10.01	306	0.0	180	0.58	10.04	312	0.17	12.36	339
2024 03 15 09	0.95	5.59	10.01	305	0.0	180	0.73	4.64	298	0.73	12.37	314
2024 03 15 10	0.94	5.63	10.01	304	0.0	180	0.68	4.47	296	0.68	11.51	314
2024 03 15 11	0.92	5.53	10.01	304	0.0	180	0.7	4.56	296	0.7	11.99	314
2024 03 15 12	0.9	5.33	10.01	304	0.0	180	0.67	4.29	296	0.67	11.19	313
2024 03 15 13	0.9	5.15	10.01	303	0.0	180	0.44	9.98	325	0.42	9.59	296
2024 03 15 14	0.96	4.63	10.01	302	0.0	180	0.7	6.63	294	0.7	16.09	325
2024 03 15 15	0.95	4.58	10.01	302	0.0	180	0.7	6.68	294	0.7	16.26	325
2024 03 15 16	0.91	4.75	10.01	302	0.0	180	0.72	7.15	296	0.33	9.83	330
2024 03 15 17	0.88	4.9	10.01	303	0.0	180	0.71	4.89	303	0.32	9.69	330
2024 03 15 18	0.88	5.05	10.01	303	0.0	180	0.72	5.03	303	0.32	9.9	330
2024 03 15 19	0.91	5.15	10.01	303	0.0	180	0.85	4.91	299	0.32	9.89	330
2024 03 15 20	0.98	5.25	10.01	303	0.0	180	0.98	5.25	303	0.02	3.23	71
2024 03 15 21	1.03	5.34	10.01	302	0.0	180	0.73	8.85	301	0.2	8.7	329
2024 03 15 22	1.04	5.4	10.01	302	0.0	180	0.63	9.48	301	0.26	7.57	284
2024 03 15 23	1.03	5.45	10.01	302	0.0	180	0.66	9.13	300	0.26	7.6	284
2024 03 16 00	1.01	5.51	10.01	302	0.0	180	0.71	9.0	298	0.23	9.01	329
2024 03 16 01	0.99	5.6	10.01	302	0.0	180	0.71	8.67	298	0.34	11.79	317
2024 03 16 02	0.98	5.72	11.01	302	0.0	180	0.74	8.36	298	0.36	11.78	317
2024 03 16 03	0.98	5.86	11.01	302	0.0	180	0.82	5.13	300	0.82	17.33	308
2024 03 16 04	0.98	6.03	11.01	302	0.0	180	0.76	5.01	297	0.76	13.18	310
2024 03 16 05	0.98	6.23	11.01	303	0.0	180	0.74	5.12	297	0.74	12.65	310
2024 03 16 06	0.97	6.4	11.01	303	0.0	180	0.85	5.91	298	0.46	11.57	318
2024 03 16 07	0.97	6.53	11.01	303	0.0	180	0.97	6.68	303	0.04	1.59	57
2024 03 16 08	0.96	6.7	11.01	303	0.0	180	0.96	6.85	303	0.04	1.63	55
2024 03 16 09	0.96	6.87	11.01	303	0.0	180	0.92	6.84	300	0.27	11.0	331
2024 03 16 10	0.96	6.98	11.01	303	0.0	180	0.92	7.0	300	0.27	10.71	331
2024 03 16 11	0.97	7.03	11.01	303	0.0	180	0.93	7.16	301	0.27	10.65	331
2024 03 16 12	0.97	7.09	11.01	303	0.0	180	0.94	7.33	301	0.25	10.47	332
2024 03 16 13	0.98	7.08	11.01	304	0.0	180	0.96	7.53	302	0.18	9.8	332
2024 03 16 14	0.99	6.89	11.01	304	0.0	180	0.95	7.58	301	0.25	10.35	333
2024 03 16 15	1.0	6.75	11.01	304	0.0	180	0.95	7.67	301	0.27	10.08	332
2024 03 16 16	1.0	6.8	11.01	305	0.0	180	0.96	7.77	301	0.25	9.93	333
2024 03 16 17	1.0	7.0	11.01	304	0.0	180	0.89	8.51	298	0.38	5.9	324
2024 03 16 18	1.01	7.22	11.01	304	0.0	180	0.89	8.6	298	0.38	6.0	324
2024 03 16 19	1.01	7.38	10.01	304	0.0	180	0.9	8.69	298	0.38	6.07	324
2024 03 16 20	1.02	7.5	10.01	304	0.0	180	0.93	8.83	299	0.38	6.11	325
2024 03 16 21	1.02	7.6	11.01	304	0.0	180	0.93	8.91	299	0.38	6.12	325
2024 03 16 22	1.02	7.71	11.01	304	0.0	180	0.93	9.02	299	0.38	6.24	326
2024 03 16 23	1.02	7.83	11.01	304	0.0	180	0.93	9.11	298	0.34	5.89	326
2024 03 17 00	1.03	7.98	12.11	304	0.0	180	0.94	9.25	299	0.33	5.88	327
2024 03 17 01	1.04	8.14	13.32	303	0.0	180	0.96	9.41	299	0.31	5.78	326
2024 03 17 02	1.05	8.31	13.32	303	0.0	180	0.98	9.59	299	0.19	8.9	333
2024 03 17 03	1.07	8.51	13.32	303	0.0	180	1.01	9.78	299	0.18	8.89	333
2024 03 17 04	1.09	8.72	13.32	302	0.0	180	1.04	9.79	299	0.16	8.89	333
2024 03 17 05	1.11	8.92	13.32	302	0.0	180	1.07	9.98	299	0.15	8.88	333
2024 03 17 06	1.13	9.12	13.32	302	0.0	180	1.09	10.15	300	0.22	7.1	334
2024 03 17 07	1.15	9.3	13.32	302	0.0	180	1.11	10.29	300	0.2	7.05	334
2024 03 17 08	1.16	9.46	13.32	302	0.0	180	1.13	10.4	300	0.22	6.51	331
2024 03 17 09	1.16	9.59	13.32	302	0.0	180	1.14	10.45	300	0.18	6.4	333
2024 03 17 10	1.16	9.69	13.32	301	0.0	180	1.15	10.48	300	0.15	6.33	334
2024 03 17 11	1.17	9.71	13.32	301	0.0	180	1.15	10.44	300	0.13	6.43	337
2024 03 17 12	1.17	9.6	13.32	301	0.0	180	1.15	10.34	300	0.11	6.66	339
2024 03 17 13	1.17	9.38	13.32	301	0.0	180	1.15	10.66	300	0.11	6.59	334
2024 03 17 14	1.17	9.23	13.32	301	0.0	180	1.16	10.56	300	0.13	2.51	66
2024 03 17 15	1.17	8.94	13.32	301	0.0	180	1.16	10.51	300	0.11	3.63	69
2024 03 17 16	1.17	8.71	13.32	301	0.0	180	1.16	10.56	300	0.11	3.73	71
2024 03 17 17	1.17	8.69	13.32	301	0.0	180	1.16	10.15	300	0.1	3.79	71
2024 03 17 18	1.17	8.8	13.32	301	0.0	180	1.16	10.49	300	0.1	3.82	71
2024 03 17 19	1.18	8.98	13.32	301	0.0	180	1.17	10.39	300	0.1	3.79	71
2024 03 17 20	1.19	9.0	13.32	300	0.0	180	1.18	10.04	300	0.1	3.71	71
2024 03 17 21	1.24	8.43	13.32	300	0.0	180	1.16	11.28	300	0.34	4.87	306
2024 03 17 22	1.28	7.84	13.32	300	0.0	180	1.15	11.41	300	0.49	4.3	298
2024 03 17 23	1.29	7.52	13.32	300	0.0	180	1.16	11.2	300	0.54	4.17	300
2024 03 18 00	1.27	7.35	13.32	300	0.0	180	1.15	11.18	300	0.52	3.88	299
2024 03 18 01	1.24	7.34	13.32	300	0.0	180	1.15	11.04	300	0.46	3.58	299
2024 03 18 02	1.22	7.44	13.32	300	0.0	180	1.14	11.04	300	0.42	3.42	299
2024 03 18 03	1.19	7.61	13.32	300	0.0	180	1.13	10.85	299	0.36	3.19	300
2024 03 18 04	1.17	7.79	13.32	300	0.0	180	1.12	10.84	300	0.32	3.09	301
2024 03 18 05	1.16	7.91	13.32	300	0.0	180	1.12	10.68	300	0.28	2.87	302
2024 03 18 06	1.15	8.02	13.32	300	0.0	180	1.15	8.14	300	0.08	3.19	71
2024 03 18 07	1.15	8.1	13.32	301	0.0	180	1.01	7.62	296	0.52	14.03	316
2024 03 18 08	1.14	8.2	13.32	301	0.0	180	1.01	7.72	296	0.53	14.02	317
2024 03 18 09	1.14	8.11	13.32	301	0.05	68	1.0	7.84	296	0.53	14.01	317
2024 03 18 10	1.15	6.36	13.32	302	0.2	63	0.99	8.41	297	0.53	14.0	317
2024 03 18 11	1.19	5.6	13.32	306	0.36	57	1.13	9.29	301	0.08	2.24	266
2024 03 18 12	1.22	5.31	13.32	310	0.33	62	1.12	9.42	302	0.28	3.03	39
2024 03 18 13	1.23	5.31	12.11	311	0.27	64	1.12	9.2	302	0.4	3.12	52
2024 03 18 14	1.21	5.54	12.11	310	0.21	69	1.12	9.22	302	0.4	3.05	54
2024 03 18 15	1.2	5.8	12.11	309	0.16	64	1.12	9.18	302	0.37	2.94	57
2024 03 18 16	1.19	6.01	12.11	308	0.13	55	1.12	9.15	302	0.36	2.83	59
2024 03 18 17	1.18	6.35	12.11	307	0.0	180	1.12	9.12	302	0.34	2.5	59
2024 03 18 18	1.17	6.72	12.11	306	0.0	180	1.13	9.08	302	0.31	2.54	60
2024 03 18 19	1.17	6.97	12.11	305	0.06	83	1.13	9.04	302	0.27	2.77	60
2024 03 18 20	1.17	7.17	12.11	305	0.0	180	1.13	9.0	303	0.26	2.6	60
2024 03 18 21	1.17	7.23	12.11	305	0.0	180	1.14	8.99	303	0.23	2.42	57
2024 03 18 22	1.17	7.34	12.11	305	0.0	180	0.94	9.59	309	0.64	8.32	290
2024 03 18 23	1.17	7.46	12.11	305	0.0	180	0.94	9.56	309	0.64	8.33	290
2024 03 19 00	1.17	7.59	12.11	305	0.0	180	0.94	9.55	309	0.64	8.34	290
2024 03 19 01	1.17	7.71	12.11	305	0.0	180	1.15	9.1	303	0.11	3.57	75
2024 03 19 02	1.17	7.81	11.01	305	0.0	180	1.15	9.09	304	0.18	3.91	71
2024 03 19 03	1.18	7.89	11.01	306	0.0	180	1.15	9.09	304	0.25	3.16	67
2024 03 19 04	1.18	7.96	11.01	307	0.0	180	1.15	8.87	304	0.25	3.59	67
2024 03 19 05	1.19	8.02	11.01	307	0.0	180	1.16	8.87	304	0.26	3.77	68
2024 03 19 06	1.19	8.11	11.01	307	0.0	180	1.16	8.89	305	0.25	3.86	69
2024 03 19 07	1.2	8.18	11.01	307	0.0	180	1.18	8.93	305	0.24	3.82	69
2024 03 19 08	1.22	8.15	12.11	307	0.02	72	1.19	9.0	305	0.24	3.62	69
2024 03 19 09	1.25	7.6	12.11	308	0.1	62	1.22	9.32	306	0.23	3.52	70
2024 03 19 10	1.3	6.92	12.11	309	0.21	61	1.27	9.48	306	0.2	4.49	72
2024 03 19 11	1.37	7.08	12.11	309	0.21	61	1.27	9.37	303	0.42	15.64	334
2024 03 19 12	1.45	7.44	12.11	309	0.11	64	1.34	9.58	303	0.46	15.53	333
2024 03 19 13	1.53	7.87	13.32	309	0.07	64	1.31	9.39	301	0.53	13.86	320
2024 03 19 14	1.61	8.3	13.32	308	0.08	65	1.12	8.6	298	1.12	15.15	310
2024 03 19 15	1.66	8.71	13.32	308	0.06	73	1.15	8.66	297	1.15	14.89	310
2024 03 19 16	1.68	8.99	13.32	307	0.04	74	1.17	8.7	297	1.17	14.87	310
2024 03 19 17	1.69	9.1	13.32	307	0.06	79	1.19	8.73	297	1.19	15.03	310
2024 03 19 18	1.68	9.0	13.32	306	0.1	71	1.45	9.62	299	0.61	13.72	320
2024 03 19 19	1.66	8.93	13.32	306	0.06	70	1.44	9.59	299	0.59	13.7	321
2024 03 19 20	1.63	8.95	13.32	306	0.0	180	1.43	9.54	299	0.57	13.68	321
2024 03 19 21	1.6	8.99	13.32	306	0.0	180	1.41	9.49	299	0.55	13.67	321
2024 03 19 22	1.57	9.14	12.11	305	0.0	180	1.39	9.45	299	0.71	14.23	327
2024 03 19 23	1.54	9.26	12.11	305	0.0	180	1.53	9.98	305	0.2	4.24	69
2024 03 20 00	1.52	9.3	12.11	305	0.0	180	1.5	9.93	305	0.2	4.27	69
2024 03 20 01	1.49	9.31	12.11	305	0.0	180	1.48	9.89	305	0.19	4.29	69
2024 03 20 02	1.47	9.3	12.11	306	0.0	180	1.35	9.46	300	0.54	14.26	333
2024 03 20 03	1.45	9.28	12.11	306	0.0	180	1.33	9.43	300	0.54	14.24	333
2024 03 20 04	1.43	9.26	12.11	306	0.0	180	1.25	9.16	298	0.67	13.75	328
2024 03 20 05	1.41	9.24	12.11	306	0.0	180	1.23	9.14	299	0.67	13.72	329
2024 03 20 06	1.4	9.22	13.32	306	0.0	180	1.22	9.12	299	0.66	13.69	329
2024 03 20 07	1.39	9.22	13.32	307	0.0	180	1.21	9.1	299	1.21	24.76	329
2024 03 20 08	1.38	9.22	13.32	307	0.0	180	1.19	9.08	299	1.19	24.45	330
2024 03 20 09	1.37	9.22	13.32	307	0.0	180	1.19	9.06	299	1.19	24.13	330
2024 03 20 10	1.37	9.22	13.32	308	0.0	180	1.14	8.91	298	1.14	21.38	330
2024 03 20 11	1.37	9.19	13.32	308	0.01	304	1.13	8.89	298	1.13	21.03	330
2024 03 20 12	1.38	9.03	12.11	309	0.03	300	0.96	10.76	323	0.96	8.94	293
2024 03 20 13	1.4	8.46	12.11	311	0.07	306	0.97	10.65	323	0.95	8.91	293
2024 03 20 14	1.43	6.84	12.11	313	0.18	319	0.98	10.62	323	0.95	8.92	293
2024 03 20 15	1.47	6.65	12.11	314	0.15	314	0.88	10.33	320	0.43	14.2	341
2024 03 20 16	1.47	6.81	12.11	314	0.0	180	0.89	10.35	320	0.43	14.2	341
2024 03 20 17	1.46	7.01	12.11	314	0.0	180	0.9	10.26	321	0.43	14.2	341
2024 03 20 18	1.45	7.23	12.11	314	0.0	180	0.75	11.88	323	0.42	14.21	341
2024 03 20 19	1.43	7.37	12.11	314	0.0	180	1.02	10.56	324	0.88	8.76	292
2024 03 20 20	1.41	7.45	12.11	314	0.0	180	1.02	10.47	324	0.86	8.81	292
2024 03 20 21	1.42	7.56	12.11	314	0.0	180	1.02	10.4	324	0.87	8.92	292
2024 03 20 22	1.48	7.8	11.01	312	0.0	180	1.05	10.32	324	0.94	9.01	293
2024 03 20 23	1.59	8.15	11.01	310	0.0	180	1.25	8.95	298	0.74	11.14	324
2024 03 21 00	1.73	8.48	11.01	309	0.0	180	1.46	9.12	300	0.66	10.88	328
2024 03 21 01	1.84	8.72	11.01	308	0.0	180	1.6	8.6	300	0.71	10.79	328
2024 03 21 02	1.92	8.83	11.01	309	0.0	180	1.9	9.12	308	0.25	4.4	55
2024 03 21 03	1.95	8.85	11.01	309	0.0	180	1.94	9.08	309	0.24	4.3	54
2024 03 21 04	1.95	8.79	11.01	310	0.0	180	1.94	9.0	310	0.22	4.26	54
2024 03 21 05	1.94	8.71	11.01	312	0.0	180	1.76	8.55	314	0.78	11.52	297
2024 03 21 06	1.9	8.61	11.01	313	0.0	180	1.89	8.87	312	0.19	4.17	54
2024 03 21 07	1.86	8.49	10.01	314	0.0	180	1.85	8.74	314	0.18	4.12	53
2024 03 21 08	1.81	8.38	10.01	315	0.0	180	1.7	8.38	312	0.59	11.96	339
2024 03 21 09	1.76	8.27	10.01	316	0.02	79	1.65	8.25	313	0.59	11.97	339
2024 03 21 10	1.71	8.16	10.01	318	0.03	72	1.6	8.14	314	0.58	12.0	339
2024 03 21 11	1.67	8.02	10.01	319	0.06	59	1.55	8.05	315	0.58	12.05	339
2024 03 21 12	1.64	7.75	10.01	320	0.1	59	1.51	7.96	316	0.59	12.11	339
2024 03 21 13	1.62	6.87	10.01	322	0.24	52	1.57	8.13	321	0.24	12.39	290
2024 03 21 14	1.63	6.08	10.01	326	0.4	51	1.55	8.22	322	0.23	12.38	290
2024 03 21 15	1.64	5.9	10.01	329	0.45	55	1.53	8.26	323	0.23	12.37	290
2024 03 21 16	1.66	5.66	10.01	332	0.5	57	1.49	8.28	326	0.34	11.85	293
2024 03 21 17	1.67	5.71	10.01	334	0.43	65	1.48	8.36	327	0.36	11.62	292
2024 03 21 18	1.67	5.87	10.01	335	0.38	66	1.47	8.03	329	0.4	11.34	294
2024 03 21 19	1.66	5.98	11.01	336	0.35	67	1.49	7.84	331	0.4	11.33	294
2024 03 21 20	1.66	6.08	11.01	337	0.29	73	1.49	7.94	332	0.39	11.32	294
2024 03 21 21	1.65	6.22	12.11	338	0.21	78	1.48	8.03	332	0.38	11.3	294
2024 03 21 22	1.64	6.3	12.11	338	0.18	80	1.46	8.1	333	0.39	11.17	293
2024 03 21 23	1.62	6.39	12.11	339	0.17	79	1.44	8.14	334	0.4	11.06	294
2024 03 22 00	1.6	6.36	12.11	340	0.21	70	1.42	8.18	334	0.4	10.93	294
2024 03 22 01	1.58	6.26	12.11	340	0.24	69	1.36	8.9	333	0.4	10.93	294
2024 03 22 02	1.56	6.21	12.11	341	0.2	74	1.34	8.94	333	0.39	10.91	294
2024 03 22 03	1.53	6.3	12.11	340	0.17	73	1.31	8.98	333	0.39	10.78	294
2024 03 22 04	1.5	6.42	12.11	340	0.14	72	1.26	9.14	333	0.39	10.74	294
2024 03 22 05	1.47	6.48	12.11	339	0.11	74	1.26	8.91	334	0.39	10.62	294
2024 03 22 06	1.44	6.46	11.01	339	0.14	68	1.23	8.9	334	0.39	10.63	294
2024 03 22 07	1.41	6.49	11.01	338	0.12	75	1.19	8.83	334	0.4	10.67	294
2024 03 22 08	1.39	6.53	11.01	338	0.07	81	1.13	8.72	334	0.38	10.33	293
2024 03 22 09	1.38	6.24	11.01	338	0.14	63	1.09	8.7	334	0.39	9.96	293
2024 03 22 10	1.4	5.87	11.01	338	0.21	60	1.03	8.54	334	0.49	15.68	324
2024 03 22 11	1.41	5.88	11.01	337	0.14	55	0.99	8.48	334	0.57	15.61	324
2024 03 22 12	1.42	6.18	14.66	334	0.0	180	0.92	7.98	335	0.68	15.17	325
2024 03 22 13	1.43	6.71	14.66	331	0.0	180	0.77	15.19	325	0.55	12.3	304
2024 03 22 14	1.47	7.22	14.66	329	0.0	180	1.1	13.36	316	0.86	6.73	335
2024 03 22 15	1.52	7.63	14.66	327	0.0	180	1.22	13.42	317	0.85	5.92	339
2024 03 22 16	1.59	7.75	14.66	327	0.0	180	1.19	12.99	312	0.54	17.07	343
2024 03 22 17	1.69	7.12	16.12	328	0.23	40	1.08	12.47	306	1.08	19.67	335
2024 03 22 18	1.79	6.75	16.12	329	0.25	27	1.13	12.38	306	1.13	18.96	336
2024 03 22 19	1.86	6.7	16.12	330	0.11	35	1.53	13.38	318	0.5	7.94	331
2024 03 22 20	1.91	6.58	16.12	330	0.26	31	1.56	13.34	318	0.47	7.87	331
2024 03 22 21	1.93	6.62	16.12	330	0.13	43	1.26	12.29	306	1.26	20.44	337
2024 03 22 22	1.91	6.84	16.12	329	0.0	180	0.95	15.39	337	0.79	14.01	314
2024 03 22 23	1.87	7.08	14.66	327	0.0	180	0.91	15.29	337	0.78	13.97	314
2024 03 23 00	1.81	7.26	14.66	326	0.01	122	0.85	15.3	338	0.74	14.02	314
2024 03 23 01	1.76	7.35	14.66	326	0.0	180	0.9	14.07	326	0.52	16.53	343
2024 03 23 02	1.75	7.25	14.66	326	0.0	180	0.86	14.02	327	0.47	16.48	343
2024 03 23 03	1.93	6.22	14.66	332	0.57	40	1.03	11.04	301	1.03	15.76	330
2024 03 23 04	2.18	5.79	13.32	339	0.79	41	1.34	12.34	314	1.34	5.81	345
2024 03 23 05	2.31	5.85	13.32	342	0.69	51	1.25	12.81	315	1.14	6.58	327
2024 03 23 06	2.33	6.14	13.32	342	0.35	69	1.62	5.8	354	1.62	16.46	315
2024 03 23 07	2.3	6.46	13.32	341	0.23	77	1.18	12.9	316	1.04	7.44	316
2024 03 23 08	2.25	6.61	13.32	341	0.21	77	1.17	12.79	316	1.09	7.72	314
2024 03 23 09	2.19	6.63	13.32	340	0.3	70	1.16	12.71	317	1.07	7.75	314
2024 03 23 10	2.14	6.49	12.11	341	0.43	66	1.2	12.34	315	0.97	7.59	316
2024 03 23 11	2.1	6.36	12.11	341	0.49	65	1.2	12.31	316	0.95	7.78	317
2024 03 23 12	2.07	6.23	12.11	341	0.58	61	1.25	11.91	316	1.0	7.38	322
2024 03 23 13	2.06	6.12	12.11	341	0.66	58	1.23	11.74	315	0.98	7.42	322
2024 03 23 14	2.05	6.19	12.11	339	0.64	58	1.23	11.62	315	0.5	15.81	343
2024 03 23 15	2.05	6.35	12.11	338	0.57	59	1.38	10.48	314	0.6	15.7	341
